ID;code;Valley;Station;Range;Altitude;Species;DD;Year;harv_num;harv;Date;Ntot1;Ntot;Mtot;oneacorn;VH;H;SH;tot_Germ;M_Germ;N_Germ;rate_Germ
Lu12Qu010_270_18;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;270;2018;2;269;27/09/2018;156.3921242;184.3921242;94.04;0.601309052;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_270_18;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;270;2018;2;269;27/09/2018;0;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_270_18;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;270;2018;2;269;27/09/2018;0;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_270_18;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;270;2018;2;269;27/09/2018;0;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_270_18;Os01Qu004;Ossau;Josbaig;100;259;Quercus;270;2018;2;269;27/09/2018;712.0267221;719.0267221;1021.8;1.4350585;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_270_18;Os01Qu010;Ossau;Josbaig;100;259;Quercus;270;2018;2;269;27/09/2018;800.9341821;808.9341821;1757.36;2.194137845;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_270_18;Os01Qu018;Ossau;Josbaig;100;259;Quercus;270;2018;2;269;27/09/2018;37;37;59.59;1.610540541;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_270_18;Os04Qu003;Ossau;Bager;400;422;Quercus;270;2018;2;269;27/09/2018;945.8639748;945.8639748;2059.6;2.177480118;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_270_18;Os04Qu006;Ossau;Bager;400;422;Quercus;270;2018;2;269;27/09/2018;140.1349043;144.1349043;228.77;1.63249835;96;31;33.34;NA;NA;NA;NA
Os04Qu024_270_18;Os04Qu024;Ossau;Bager;400;422;Quercus;270;2018;2;269;27/09/2018;106;106;114.62;1.081320755;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_270_18;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;270;2018;2;269;27/09/2018;1125.82676;1254.82676;1209.49;1.074312712;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_270_18;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;270;2018;2;269;27/09/2018;600.1733703;675.1733703;449.18;0.748417078;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_270_18;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;270;2018;2;269;27/09/2018;176.6308119;183.6308119;108.08;0.61189777;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_270_18;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;270;2018;2;269;27/09/2018;12;12;4.12;0.343333333;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_270_18;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;270;2018;2;269;27/09/2018;2;3;0.5;0.25;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_270_18;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;270;2018;2;269;27/09/2018;2;4;0.74;0.37;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_270_18;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;270;2018;2;269;27/09/2018;0;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_270_18;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;270;2018;2;269;27/09/2018;0;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_270_18;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;270;2018;2;269;27/09/2018;0;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_283_18;Lu01Qu012;Luz;Laveyron;100;131;Quercus;283;2018;3;282;09/10/2018;2360.653074;2365.653074;4138.17;1.75297677;4197;25.8;218.5;NA;NA;NA;NA
Lu01Qu038_283_18;Lu01Qu038;Luz;Laveyron;100;131;Quercus;283;2018;3;282;09/10/2018;278.8922963;283.8922963;433.87;1.555690156;1002;23.5;180.31;NA;NA;NA;NA
Lu01Qu071_283_18;Lu01Qu071;Luz;Laveyron;100;131;Quercus;283;2018;3;282;09/10/2018;38;38;60.61;1.595;416;27.4;83.69;NA;NA;NA;NA
Lu03Qu011_283_18;Lu03Qu011;Luz;Ibos;300;387;Quercus;283;2018;3;282;09/10/2018;100;112;103.89;1.0389;402;25.4;46.21;NA;NA;NA;NA
Lu03Qu020_283_18;Lu03Qu020;Luz;Ibos;300;387;Quercus;283;2018;3;282;09/10/2018;109.9762556;138.9762556;178.45;1.622622984;444;27;78.35;NA;NA;NA;NA
Lu03Qu050_283_18;Lu03Qu050;Luz;Ibos;300;387;Quercus;283;2018;3;282;09/10/2018;106;110;98.4;0.928301887;981;31;99.87;NA;NA;NA;NA
Lu08Qu009_282_18;Lu08Qu009;Luz;Papillon;800;803;Quercus;282;2018;3;282;08/10/2018;407.8671329;413.8671329;172.18;0.422147278;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_282_18;Lu08Qu014;Luz;Papillon;800;803;Quercus;282;2018;3;282;08/10/2018;77;78;43.03;0.558831169;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_282_18;Lu08Qu018;Luz;Papillon;800;803;Quercus;282;2018;3;282;08/10/2018;207.0478723;211.0478723;181.12;0.874773539;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_282_18;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;282;2018;3;282;08/10/2018;2053.914721;2061.914721;2137.44;1.040666381;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_282_18;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;282;2018;3;282;08/10/2018;419.346858;427.346858;339;0.8084;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_282_18;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;282;2018;3;282;08/10/2018;323.6118901;348.6118901;346.2;1.0698;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_282_18;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;282;2018;3;282;08/10/2018;0;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_282_18;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;282;2018;3;282;08/10/2018;0;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_282_18;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;282;2018;3;282;08/10/2018;0;0;0;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_282_18;Os01Qu004;Ossau;Josbaig;100;259;Quercus;282;2018;3;282;08/10/2018;832.3356014;836.3356014;1806.89;2.170867132;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_282_18;Os01Qu010;Ossau;Josbaig;100;259;Quercus;282;2018;3;282;08/10/2018;875.7893287;879.7893287;2719.44;3.105130322;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_282_18;Os01Qu018;Ossau;Josbaig;100;259;Quercus;282;2018;3;282;08/10/2018;32;32;94.86;2.964375;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_282_18;Os04Qu003;Ossau;Bager;400;422;Quercus;282;2018;3;282;08/10/2018;468.9416151;469.9416151;1503.89;3.206987718;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_282_18;Os04Qu006;Ossau;Bager;400;422;Quercus;282;2018;3;282;08/10/2018;1496.249489;1496.249489;4421.84;2.955282546;96;31;33.34;NA;NA;NA;NA
Os04Qu024_282_18;Os04Qu024;Ossau;Bager;400;422;Quercus;282;2018;3;282;08/10/2018;518.8635639;519.8635639;1319.06;2.542209729;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_282_18;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;282;2018;3;282;08/10/2018;438.3802817;731.3802817;643.76;1.468496707;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_282_18;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;282;2018;3;282;08/10/2018;128;162;121.16;0.9465625;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_282_18;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;282;2018;3;282;08/10/2018;182.7102804;197.7102804;255.98;1.401015857;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_282_18;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;282;2018;3;282;08/10/2018;24;24;30.14;1.255833333;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_282_18;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;282;2018;3;282;08/10/2018;8;8;3.08;0.385;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_282_18;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;282;2018;3;282;08/10/2018;7;7;6.2;0.885714286;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_282_18;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;282;2018;3;282;08/10/2018;0;0;0;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_282_18;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;282;2018;3;282;08/10/2018;0;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_282_18;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;282;2018;3;282;08/10/2018;0;0;0;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_302_18;Lu01Qu012;Luz;Laveyron;100;131;Quercus;302;2018;4;302;28/10/2018;1973.570055;1973.570055;4132.35;2.093845105;4197;25.8;218.5;NA;NA;NA;NA
Lu01Qu038_302_18;Lu01Qu038;Luz;Laveyron;100;131;Quercus;302;2018;4;302;28/10/2018;99;99;239.11;2.415252525;1002;23.5;180.31;NA;NA;NA;NA
Lu01Qu071_302_18;Lu01Qu071;Luz;Laveyron;100;131;Quercus;302;2018;4;302;28/10/2018;32;32;63.37;1.9803125;416;27.4;83.69;NA;NA;NA;NA
Lu03Qu011_302_18;Lu03Qu011;Luz;Ibos;300;387;Quercus;302;2018;4;302;28/10/2018;57;59;88.83;1.558421053;402;25.4;46.21;NA;NA;NA;NA
Lu03Qu020_302_18;Lu03Qu020;Luz;Ibos;300;387;Quercus;302;2018;4;302;28/10/2018;356.6529269;363.6529269;607.54;1.703448799;444;27;78.35;NA;NA;NA;NA
Lu03Qu050_302_18;Lu03Qu050;Luz;Ibos;300;387;Quercus;302;2018;4;302;28/10/2018;148.2297064;148.2297064;188.86;1.274103583;981;31;99.87;NA;NA;NA;NA
Lu08Qu009_304_18;Lu08Qu009;Luz;Papillon;800;803;Quercus;304;2018;4;302;30/10/2018;2025.160385;2025.160385;1269.23;0.626730608;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_304_18;Lu08Qu014;Luz;Papillon;800;803;Quercus;304;2018;4;302;30/10/2018;91;93;62.53;0.687142857;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_304_18;Lu08Qu018;Luz;Papillon;800;803;Quercus;304;2018;4;302;30/10/2018;395.1700658;395.1700658;641.58;1.623554149;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_304_18;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;304;2018;4;302;30/10/2018;4612.915483;4612.915483;7482.52;1.622080445;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_304_18;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;304;2018;4;302;30/10/2018;529.9603175;529.9603175;679.4;1.281982778;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_304_18;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;304;2018;4;302;30/10/2018;705.6247475;708.6247475;1603.57;2.272553515;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_303_18;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;303;2018;4;302;29/10/2018;0;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_303_18;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;303;2018;4;302;29/10/2018;0;0;0;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_303_18;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;303;2018;4;302;29/10/2018;5;10;2.54;0.508;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_303_18;Os01Qu004;Ossau;Josbaig;100;259;Quercus;303;2018;4;302;29/10/2018;5116.406487;5124.406487;11817.02;2.309632753;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_303_18;Os01Qu010;Ossau;Josbaig;100;259;Quercus;303;2018;4;302;29/10/2018;792.047685;792.047685;3438.45;4.341215895;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_303_18;Os01Qu018;Ossau;Josbaig;100;259;Quercus;303;2018;4;302;29/10/2018;106;106;481.25;4.54009434;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_303_18;Os04Qu003;Ossau;Bager;400;422;Quercus;303;2018;4;302;29/10/2018;2426.720262;2426.720262;12464.71;5.136442875;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_303_18;Os04Qu006;Ossau;Bager;400;422;Quercus;303;2018;4;302;29/10/2018;1071.403565;1071.403565;3400.05;3.173454067;96;31;33.34;NA;NA;NA;NA
Os04Qu024_303_18;Os04Qu024;Ossau;Bager;400;422;Quercus;303;2018;4;302;29/10/2018;1975.067476;1975.067476;6743.62;3.414374486;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_303_18;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;303;2018;4;302;29/10/2018;122;142;128.75;1.055327869;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_303_18;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;303;2018;4;302;29/10/2018;6;6;4.33;0.721666667;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_303_18;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;303;2018;4;302;29/10/2018;25;27;38.74;1.5496;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_303_18;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;303;2018;4;302;29/10/2018;1496.791488;1836.791488;911.21;0.608775509;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_303_18;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;303;2018;4;302;29/10/2018;99;99;42.83;0.432626263;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_303_18;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;303;2018;4;302;29/10/2018;108;108;31.31;0.289907407;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_NA_18;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;NA;2018;4;302;NA;NA;NA;NA;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_NA_18;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;NA;2018;4;302;NA;NA;NA;NA;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_NA_18;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;NA;2018;4;302;NA;NA;NA;NA;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_316_18;Lu01Qu012;Luz;Laveyron;100;131;Quercus;316;2018;5;316;11/11/2018;74;75;165.93;2.242297297;4197;25.8;218.5;NA;NA;NA;NA
Lu01Qu038_316_18;Lu01Qu038;Luz;Laveyron;100;131;Quercus;316;2018;5;316;11/11/2018;5;5;10.28;2.056;1002;23.5;180.31;NA;NA;NA;NA
Lu01Qu071_316_18;Lu01Qu071;Luz;Laveyron;100;131;Quercus;316;2018;5;316;11/11/2018;1;1;4.18;4.18;416;27.4;83.69;NA;NA;NA;NA
Lu03Qu011_316_18;Lu03Qu011;Luz;Ibos;300;387;Quercus;316;2018;5;316;11/11/2018;9;10;13.2;1.466666667;402;25.4;46.21;NA;NA;NA;NA
Lu03Qu020_316_18;Lu03Qu020;Luz;Ibos;300;387;Quercus;316;2018;5;316;11/11/2018;18;21;24.03;1.335;444;27;78.35;NA;NA;NA;NA
Lu03Qu050_316_18;Lu03Qu050;Luz;Ibos;300;387;Quercus;316;2018;5;316;11/11/2018;4;4;5.35;1.3375;981;31;99.87;NA;NA;NA;NA
Lu08Qu009_316_18;Lu08Qu009;Luz;Papillon;800;803;Quercus;316;2018;5;316;11/11/2018;111;111;100.09;0.901711712;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_316_18;Lu08Qu014;Luz;Papillon;800;803;Quercus;316;2018;5;316;11/11/2018;0;0;0;NA;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_316_18;Lu08Qu018;Luz;Papillon;800;803;Quercus;316;2018;5;316;12/11/2018;2;2;2;1;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_317_18;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;317;2018;5;316;12/11/2018;82;107;184.78;1.7192;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_317_18;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;317;2018;5;316;12/11/2018;55;55;107.35;1.951818182;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_317_18;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;317;2018;5;316;12/11/2018;158.9873861;158.9873861;236.23;1.485841146;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_317_18;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;317;2018;5;316;12/11/2018;0;0;0;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_317_18;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;317;2018;5;316;12/11/2018;1;1;0.44;0.44;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_317_18;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;317;2018;5;316;12/11/2018;25;34;16.62;0.6648;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_318_18;Os01Qu004;Ossau;Josbaig;100;259;Quercus;318;2018;5;316;13/11/2018;4083.304741;4083.304741;11707.66;2.867202118;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_318_18;Os01Qu010;Ossau;Josbaig;100;259;Quercus;318;2018;5;316;13/11/2018;29;29;73.85;2.546551724;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_318_18;Os01Qu018;Ossau;Josbaig;100;259;Quercus;318;2018;5;316;13/11/2018;6;6;39.69;6.615;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_318_18;Os04Qu003;Ossau;Bager;400;422;Quercus;318;2018;5;316;13/11/2018;546.8916422;546.8916422;3291.12;6.017864868;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_318_18;Os04Qu006;Ossau;Bager;400;422;Quercus;318;2018;5;316;13/11/2018;86;86;494.62;5.751395349;96;31;33.34;NA;NA;NA;NA
Os04Qu024_318_18;Os04Qu024;Ossau;Bager;400;422;Quercus;318;2018;5;316;13/11/2018;365.1562882;365.1562882;1516.38;4.152687628;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_318_18;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;318;2018;5;316;13/11/2018;23;31;24.32;1.057391304;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_318_18;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;318;2018;5;316;13/11/2018;11;11;9.82;0.892727273;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_318_18;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;318;2018;5;316;13/11/2018;49;51;92.52;1.888163265;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_318_18;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;318;2018;5;316;13/11/2018;0;0;0;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_318_18;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;318;2018;5;316;13/11/2018;52;52;23.07;0.443653846;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_318_18;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;318;2018;5;316;13/11/2018;59;62;23.1;0.391525424;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_318_18;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;318;2018;5;316;13/11/2018;1;1;1.86;1.86;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_318_18;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;318;2018;5;316;13/11/2018;0;0;0;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_318_18;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;318;2018;5;316;13/11/2018;1;1;0.72;0.72;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_337_18;Lu01Qu012;Luz;Laveyron;100;131;Quercus;337;2018;6;337;02/12/2018;0;0;0;NA;4197;25.8;218.5;NA;NA;NA;NA
Lu01Qu038_337_18;Lu01Qu038;Luz;Laveyron;100;131;Quercus;337;2018;6;337;02/12/2018;0;0;0;NA;1002;23.5;180.31;NA;NA;NA;NA
Lu01Qu071_337_18;Lu01Qu071;Luz;Laveyron;100;131;Quercus;337;2018;6;337;02/12/2018;0;0;0;NA;416;27.4;83.69;NA;NA;NA;NA
Lu03Qu011_337_18;Lu03Qu011;Luz;Ibos;300;387;Quercus;337;2018;6;337;02/12/2018;0;0;0;NA;402;25.4;46.21;NA;NA;NA;NA
Lu03Qu020_337_18;Lu03Qu020;Luz;Ibos;300;387;Quercus;337;2018;6;337;02/12/2018;0;0;0;NA;444;27;78.35;NA;NA;NA;NA
Lu03Qu050_337_18;Lu03Qu050;Luz;Ibos;300;387;Quercus;337;2018;6;337;02/12/2018;0;0;0;NA;981;31;99.87;NA;NA;NA;NA
Lu08Qu009_338_18;Lu08Qu009;Luz;Papillon;800;803;Quercus;338;2018;6;337;03/12/2018;0;0;0;NA;233;10.3;29.54;NA;NA;NA;NA
Lu08Qu014_338_18;Lu08Qu014;Luz;Papillon;800;803;Quercus;338;2018;6;337;03/12/2018;0;0;0;NA;199;10.3;43.13;NA;NA;NA;NA
Lu08Qu018_338_18;Lu08Qu018;Luz;Papillon;800;803;Quercus;338;2018;6;337;03/12/2018;0;0;0;NA;254;10.5;28.1;NA;NA;NA;NA
Lu12Qu001_NA_18;Lu12Qu001;Luz;Gedre-Bas;1200;1235;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;1479;17.5;96.84;NA;NA;NA;NA
Lu12Qu008_NA_18;Lu12Qu008;Luz;Gedre-Bas;1200;1235;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;178;14;49.61;NA;NA;NA;NA
Lu12Qu010_NA_18;Lu12Qu010;Luz;Gedre-Bas;1200;1235;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;103;21;48.5;NA;NA;NA;NA
Lu16Qu036_NA_18;Lu16Qu036;Luz;Peguere;1600;1630;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;801.97;13.1;74.95;NA;NA;NA;NA
Lu16Qu037_NA_18;Lu16Qu037;Luz;Peguere;1600;1630;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;760.08;14.56;54.88;NA;NA;NA;NA
Lu16Qu038_NA_18;Lu16Qu038;Luz;Peguere;1600;1630;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;62.77;5.87;10.69;NA;NA;NA;NA
Os01Qu004_339_18;Os01Qu004;Ossau;Josbaig;100;259;Quercus;339;2018;6;337;04/12/2018;0;0;0;NA;2901.46;32;163.97;NA;NA;NA;NA
Os01Qu010_339_18;Os01Qu010;Ossau;Josbaig;100;259;Quercus;339;2018;6;337;04/12/2018;0;0;0;NA;1225;26.5;172.07;NA;NA;NA;NA
Os01Qu018_339_18;Os01Qu018;Ossau;Josbaig;100;259;Quercus;339;2018;6;337;04/12/2018;0;0;0;NA;632;14.5;61.86;NA;NA;NA;NA
Os04Qu003_339_18;Os04Qu003;Ossau;Bager;400;422;Quercus;339;2018;6;337;04/12/2018;0;0;0;NA;2518;35;164.14;NA;NA;NA;NA
Os04Qu006_339_18;Os04Qu006;Ossau;Bager;400;422;Quercus;339;2018;6;337;04/12/2018;0;0;0;NA;96;31;33.34;NA;NA;NA;NA
Os04Qu024_339_18;Os04Qu024;Ossau;Bager;400;422;Quercus;339;2018;6;337;NA;NA;NA;NA;NA;337;27.8;80.63;NA;NA;NA;NA
Os08Qu008_NA_18;Os08Qu008;Ossau;Le-Hourcq;800;841;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;661.85;25;57.34;NA;NA;NA;NA
Os08Qu010_NA_18;Os08Qu010;Ossau;Le-Hourcq;800;841;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;1060.25;30.1;54.65;NA;NA;NA;NA
Os08Qu022_NA_18;Os08Qu022;Ossau;Le-Hourcq;800;841;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;653.27;24.75;49.3;NA;NA;NA;NA
Os12Qu002_NA_18;Os12Qu002;Ossau;Gabas;1200;1194;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;213.31;14.3;56.48;NA;NA;NA;NA
Os12Qu012_NA_18;Os12Qu012;Ossau;Gabas;1200;1194;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;58.77;4.8;12.5;NA;NA;NA;NA
Os12Qu013_NA_18;Os12Qu013;Ossau;Gabas;1200;1194;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;188;9.6;24.1;NA;NA;NA;NA
Os16Qu001_NA_18;Os16Qu001;Ossau;Artouste;1600;1614;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;69.79;3;17.89;NA;NA;NA;NA
Os16Qu004_NA_18;Os16Qu004;Ossau;Artouste;1600;1614;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;157.12;5.2;31.42;NA;NA;NA;NA
Os16Qu010_NA_18;Os16Qu010;Ossau;Artouste;1600;1614;Quercus;NA;2018;6;337;NA;NA;NA;NA;NA;116.11;15.8;15.38;NA;NA;NA;NA
Lu01Qu012_259_19;Lu01Qu012;Luz;Laveyron;100;131;Quercus;259;2019;1;259;15/09/2019;932.2358778;942.2358778;826.8;0.8869;4197;25.8;218.5;25;NA;7;0.28
Lu01Qu038_259_19;Lu01Qu038;Luz;Laveyron;100;131;Quercus;259;2019;1;259;15/09/2019;923.2058084;923.2058084;661.2;0.7162;1002;23.5;180.31;25;NA;8;0.32
Lu01Qu071_259_19;Lu01Qu071;Luz;Laveyron;100;131;Quercus;259;2019;1;259;15/09/2019;35;35;19.93;0.569428571;416;27.4;83.69;25;NA;13;0.52
Lu03Qu011_259_19;Lu03Qu011;Luz;Ibos;300;387;Quercus;259;2019;1;259;15/09/2019;3529.010239;3552.010239;2171.4;0.6153;402;25.4;46.21;25;NA;15;0.6
Lu03Qu020_259_19;Lu03Qu020;Luz;Ibos;300;387;Quercus;259;2019;1;259;15/09/2019;1913.485071;3552.010239;1563.7;0.8172;444;27;78.35;25;NA;18;0.72
Lu03Qu050_259_19;Lu03Qu050;Luz;Ibos;300;387;Quercus;259;2019;1;259;15/09/2019;848.9130435;3552.010239;624.8;0.736;981;31;99.87;25;NA;11;0.44
Lu08Qu009_260_19;Lu08Qu009;Luz;Papillon;800;803;Quercus;260;2019;1;259;16/09/2019;18;3552.010239;4.46;0.247777778;233;10.3;29.54;25;NA;1;0.04
Lu08Qu014_260_19;Lu08Qu014;Luz;Papillon;800;803;Quercus;260;2019;1;259;16/09/2019;12;3552.010239;1.86;0.155;199;10.3;43.13;25;NA;8;0.32
